no.	id	content
782	长腿叔叔	自花千骨开播已来，关于此剧的信息铺天盖地席卷而来，游戏软件也好，贴吧也好，微博也好，更何况是论坛，甚至于晋江都出同人文了！看到同人文，老夫泪流满面，痛心疾首，泣不成声。好苏，好苏啊。原著已经让我退避三舍了，事到如今我即使没看也知道大体剧情了！是你逼我的！！求放过！！老夫晚节不保啊
783	发条坦克	周播容易产生感情。
784	飘&	喜欢我华哥
785	眼色	被师傅最后那段虐死！！
786	小杰妮	1颗星给造型师 1颗星给女主说得过去的演技
787	Lilith	结尾太难看
788	Cooleung	居然能看。
789	宅右	典型你国垃圾
790	两重心字罗衣	只有第三个1/4左右的部分比较好看吧。。整个剧情比较拖沓，还搞周播，芒果的剪辑还是每次一集的开头1/3是上一集的内容。整个剧商业浸透严重，不诚恳，人物设定也都是奇葩，比较失望
791	小飞侠	马马虎虎 随便看看
792	愛著生活	女儿在看，我也陪在旁边看，网上传的也挺火，可是一集没看完，真心看不下去了，剧情狗血，怪我欣赏水平有限
793	AZMY	哎 真的是越看越看不下去
794	就爱剧透一半	妈蛋，东方死了没人收尸！最后结局剪成什么鬼！男女主都那么讨厌的奇葩！
795	萧淋	白瞎这么好的故事，这么好的电视剧，让湖南台减的稀巴烂
796	Arya	虐，哭了很多次，后面就有点过于矫情了。白子画失去了才知道后悔，不敢面对自己的内心。我还是喜欢东方。另外，单春秋真的不是深爱着杀阡陌？
797	冬冬	湖南台气人，剪成这鬼样
798	七七大王	看过小说的不能忍
799	TOP浣熊	小说看了一半转看电视剧～喜欢东方彧卿～ 白子画花千骨为啥相爱还磨磨唧唧的??????霍建华帅帅哒
800	解忧姑娘	我有少女心 我也知道烂 湖南台为了收视率还有剪辑上 剧情好慢 可是‘想要什么,你说就是了。不管对的错的,我都给你。爱给你,人给你。什么都给你。’真是哭得不行 好想当年一起看《花千骨》的人
801	L	逆天的长睫毛，看了偶像来了被赵丽颖圈粉了
802	空灵幻影	导演水平差到爆，剪辑完全是拼凑，毫无节奏感可言
803	Lynn Zhou	大结局拍的太傻比了
804	茜茜在路上	断念已残 宫铃已毁 你我师徒，从此恩断义绝。白子画，我以神的名义诅咒你，今生今世，永生永世，不老不死，不伤不灭。。。明明只有30集不到的剧情，活生生拖成了58集，靠白子画和花千骨的颜也是拯救不了这拖沓致死的剧情。。。
805	Melody	随便看了几集，就当看完了吧，刚开始小说看了一点，感觉没什么意思，什么仙啊什么的，就没看了。后来花千骨拍电视了，又去看了下小说，小说真是虐。感觉两个主角真矫情，为对方做的事又不告诉对方，看了真是呵呵了，不过竟然看哭了。小说看哭了就去看电视啦，有霍建华才看的....不过照旧是一个冰块脸。
806	Ashley	感人 奈何天意弄人 情深情浅 乃知绝情与贪婪同为人心祸患 爱与不爱 小爱与大爱 差别至深。
807	一片欣儿	五毛特效
808	戊中空	周围人都在讨论，为了不落伍看了
809	livi_徐徐徐徐	虽说没有想象中的好，杀姐姐和原著差的也不是一点两点，但我是霍建华和赵丽颖的演技粉，白子画可是我得古言最爱男主啊！来拉高评分。
810	SevenPace	完全冲霍建华的白子画造型去看的
811	sleeper	看了几集，不知道谁踩着轿子一本正经出场的时候笑疯了，太羞耻了！边看边笑边吐槽还是可以解压的哈哈哈哈哈
812	傷逝	还能再难看一点么，要不是强迫症根本不会看啊，硬是快进着给看完了
813	南陌复东阡	一分送给霍建华，，，，不然都没，，，不晓得谁来刷这么高的，水军
814	归零的谋略	脑残已经是褒义词了。没错我就是脑残党啊，你咬我啊……
815	纪凹凸	虽然特效渣等等一系列可以吐槽的点，但是也算是良心之作
816	VIOLET	剧情好拖拉，主角光环太强烈，不过结局的时候有被感动了。
817	mamamali	看到40集了。很好看啊。
818	李美丽	这个结局实在是，后悔个屁股啊！让你表白的时候打死不说，人死了就肯说了！从花千骨变妖神开始看就可以了！
819	都是赌气的话	"来加一星
说实话 比预期的好一点。"
820	仓鼠已成精	一星给赵丽颖。
821	Clark在仁川修飞	逗逼深神剧但是我看完了，
822	萧寞竹	人家基本是老老实实照小说拍，没想像的烂。
823	koxlcz	每年夏季總需要一部仙俠劇
824	Wilde	竟然还有六分！！！！
825	阿尔吉侬的奶酪	想不到竟然坚持下来了！洗喜欢上了张丹峰，不要太帅好不好
826	萍迹	2星给演员，1星造型。编剧的水平实在让人无语。
827	Lilo	终于结束了，可以跳一半。。。
828	昭天圆	师父真的太帅了
829	叹小姐	霍建华继武十郎被拉黑之后借此剧再回我男神之位。剧情嘛，也是略大众，呵呵。
830	Ibasyo	我就想看个玛丽苏傻白甜……蓝后她给我个颜值高的玛丽苏傻白甜……我搅得挺满足的
831	动车侠	国产辣鸡电视剧的又一代表
832	Ann	反正在家的这段时间里 就是各种连续剧跟着家人瞎看
833	颗粒	再烂也追了一个暑假 没想到会把它看完
834	蔡家包子	再难看……我也看了～呼……作者长篇写的不错，可不擅长剧本，就不要硬上呀，编剧也是需要专业的，人物台词，场景，情节太生硬，毁原著
835	Tes。	跳着快进看的，为了我家老干部霍建华。。其他无感。。湖南台放的根本不能要求剧情。
836	夜的诗人	我特么是被彻底恶心到了，关键家里老婆还特么超级爱看，还非要我陪着看，干你妹啊
837	Nate_J	为了爱与正义
838	River	小骨演的不错啊
839	liuyunjun	只看有华哥的剪辑～
840	程清和	总算于9/7日大结局了，追剧好累。
841	摘星的皮皮虾	妈哟我居然看完了！妈哟我居然还看哭了！太羞耻了我！
842	Miss Nobody	整体不错，但我不喜欢它不按照小说演，非得改编。
843	Takamoz	这是一部男女主一点亲热戏都没有观众却分分钟高潮的电视剧
844	dangerous	原本花千骨是很可爱的，后几集真是三观尽毁！轻水的改变很真实，不可能所有人都无条件的爱着你花千骨。
845	JasonWayne	还可以了，要求不能太高
846	啾咪	为什么包子也用特效？因为包子要一块！特效只要五毛！
847	杨Ⅴ心	赵丽颖古装不错 要不要一个场景来个十余分钟
848	love谌	改成这样了，还能看？
849	左右	Should be only 2 stars. But for all good looking actors, there is one more star. 各种吐槽无能,第一次剧情看的浑身冷,鸡皮疙瘩掉一地. 但是神奇的是我还想坚持看完它
850	帕布利卡醬	。。。
851	下雨天	演员演技好
852	引愁玉女	颜好是关键，不过演技也不错啊
853	臭豆腐卡住喵咪	这英文名。。。
854	雪泽叶	说好的吻戏呢？这戏前面还可以，变成妖神后这戏简直了，还剪得乱七八糟，无力吐槽~
855	阿柠在烦恼什么	"反正原著太玄幻基本是拍不出来，只求不要改的太瞎。我是为了老霍版白子画来的，又一次重现天涯四美的颜啊简直！
时隔一年，看了剧的我跪打五星！"
856	allony	一集都没看下去的电视
857	Cynthia	只是为了来打分的
858	lxxp	特效和颜值完成不般配啊
859	南此方	除了颜值 无力吐槽！
860	趴姐	最高意淫境界的作品。作者是在现实生活中混得多么不如意啊，才能够YY出这种境界，比暮光之城和50度灰的大妈作者厉害多了，哈哈。
861	jess lee	看到一半，弃之，剧情太慢，还是小说
862	dogugu	只想为你做个凡人 剧情hin啰嗦 看到20几集之后 全凭意念支持 不想又看一半 而且爱奇艺播放平台三分之一在重播上一集 这部片子浓缩估计也就30来集
863	云淡风轻	无聊
864	祾歆	看过了小说后表示不用再看剧了，后面虐啊虐，哪有那么麻烦，总之投胎转世在一起，完。感觉自己应该是年纪大了，看这样奇幻的小说太无感了。
865	阮默	只能说预告片挺精彩，芒果台无耻的一周四集，每集十五分的前情提示，真是日了狗了
866	歪歪7	跟原著改了好多=v=
867	mddw56	五毛钱特效但是演技不俗，花千骨肉嘟嘟的脸够可爱，尊上够仙够气质，前面紧凑中间不免拖沓结尾又进展迅猛招架不来，剧情演技取景如今也属上乘！
868	喵口咸榭=V=	两星给华帅！一星给萌萌的赵丽颖~！湖南台删减戏份负分差评！
869	Amy哒哒	看了看，发觉还可以啊，画面都挺美的。赵丽颖的古装真的好萌～～
870	猫与南瓜酱	太特么玛丽苏了
871	金成元?	看脸
872	iris	给小说加一颗星
873	上树的老鼠	1,2集不好看，3,4集节奏还可以，剧中处处透露出一种初中生谈恋爱的感觉，某些情节借鉴其他作品的痕迹很重，糖宝配音很萌，可以跳着看完，原作抄袭，呵呵
874	咕咚	SB电视剧
875	青霰	虽然改编剪辑得很蛋疼，但是还好是下载下来看的，快进就行。58集，还是有好几处拍摄得挺良心的。千骨昏迷在狱中被抱着那刻，是唯一改编得最好的地方的，没记错的话，书中应该是没有这一笔的。
876	下垂眼	还我360度无死角美男老公和他的妖神小三儿调情的故事未删减版！！
877	沙里宾	从步步惊心开始到现在，一部部玛丽苏神剧滋润多少初中少女惹。
878	言歌	消磨时光，越到后面才有看头
879	/╱眯觉快乐.	剧本马马虎虎，马可演活了杀阡陌
880	Hazel	一开始追着看，结束了又不得不说烂。追着看的理由很简单，一大帮人拉着你看自然而然就…而且也像一些评论说的那样，赵丽颖的表演确实能给人一种带入感，可是剧情也真的很拖沓，看着分集剧情跳着看，开头挺精彩的，后来就…而且不明白为什么剧情要如此纠结，后面就全是在纠结了…
881	Lynn Chen	如果按美剧来拍，即使是玛丽苏剧情，也会好看几万倍
882	tongrui	养眼
883	-Tickle	能不能找点像样的群演。。。孟玄朗的鼻孔简直可以吸进全宇宙。。。丑的实在看不下去了。。。
884	finnyip	“对就是对，错了就是错了”[狠翻白眼]   #白子画需要被狂虐
885	长夜卷读	为颜值打三星，实际就是二星的样子，剧情各种苏，外加五毛特效。
886	加世界的瘋子	花千· 圣母玛丽苏亚历山大牛逼哄哄天煞孤星神人白傻甜萌蠢白衣红颜逗比包子狂魔 ·骨爱上了白子·狂炫酷拽吊炸天装逼无解老师控妹杀人老师不笑不哭我是莫莫莫上天入地第一男子·画，不停撕逼，撕逼，撕逼，撕逼，撕逼，撕逼，撕出了洪荒之力，打怪升级。我没看。。。。
887	花花小姐	改成五星好了 把小说和剧分开来 还是好看的 一直不喜欢赵 但她真的演的好 就是改得有点无力吐槽 外加马桶台的神剪辑
888	眉心凉	很拖沓很冗长的片子。如果能剪辑好，应该可以再高一星的。剧中人物其实都不太好演，演成这样，很让人感动，现在想起花千骨喝醉跳舞那段，仍然感动得想哭。
889	scy232119	真是太失望了
890	菠萝包包头	6.4这个分数也太委屈了
891	不争气的儿子	好评啊，看到二十集发现赵丽颖霍建华演技真心好
892	猴天天00	虽然没有看过原著，，但是还是觉得剧情挺虐的。期间差点放弃追剧，还好坚持下来了，最后几集还是挺不错的。
893	呵猫德法代购	霍是很帅 但也撑不起一步烂剧 之前说特效 这特效也只能是六毛
894	阿飘	本来想给三星的，虽然剧情拖沓了点。到最后忍不了了。白子画个渣男，有什么可爱的。让他滚！！！！！霍建华矮大壮！太糟糕！
895	emotional	为了接近学生有许多功课要补
896	苏檬	虽然芒果台不靠谱，丝毫不影响剧满分
897	项因屎坦	发现许多赵丽颖的片子 开始总是差评 集数多了分数就升上去了 我觉得这片子的分数还能增加不少 先马四星 小花旦里赵丽颖的演技真是太好
898	十七只猫和鱼	非常好，找对目标客户了：中国拥有世界上最大规模16-30岁生活在“想当然”和“绝不能”中的没怎么好好被人爱过也不知道怎么追寻幸福的女孩子群体。
899	但是梦只会更远	很一般。
900	NowIKnow	两毛钱特效，浮夸无比的表演，毫无逻辑的剧情，从头至尾看白子画虽然很帅但很不爽，就跟当年的都教授一样。连最后小骨死了白子画说的那些话都让人觉得很想很铁不成钢地丢一句：活该，早干嘛去了！但还是很zuo地哪怕是熬夜也追完了。人们看悲剧，因为自己能置身事外指指点点又感同身受，获得审美快感
